dateCrawled,name,seller,offerType,price,abtest,vehicleType,yearOfRegistration,gearbox,powerPS,model,kilometer,monthOfRegistration,fuelType,brand,notRepairedDamage,dateCreated,nrOfPictures,postalCode,lastSeen
3/24/2016 16:44,Opel_Corsa_B,privat,Angebot,350,control,,2000,manuell,0,corsa,150000,0,benzin,opel,,3/24/2016 0:00,0,64572,3/24/2016 16:44
3/15/2016 13:54,Golf_3_III_VR6_2.8_Klima__Schiebedach__ueberholt__BBS_TÜV_2017,privat,Angebot,2000,control,,2017,manuell,174,golf,150000,0,,volkswagen,nein,3/15/2016 0:00,0,57482,4/6/2016 3:46
3/31/2016 21:51,VW_Lupo_3L_*an_Selbstabholer*_!RESERVIERT!,privat,Angebot,500,test,kleinwagen,1999,automatik,0,lupo,150000,0,,volkswagen,,3/31/2016 0:00,0,77971,4/6/2016 17:44
3/26/2016 16:39,Volkswagen_Golf_Plus_1.9_TDI,privat,Angebot,5200,control,bus,2007,manuell,105,golf,150000,3,diesel,volkswagen,nein,3/26/2016 0:00,0,51143,4/6/2016 4:45
3/14/2016 23:25,OPEL_SIGNUM_VOLLAUSSTATTUNG_AUTOMATIK,privat,Angebot,4899,control,kombi,2006,automatik,184,signum,150000,5,diesel,opel,,3/14/2016 0:00,0,35606,3/19/2016 15:50
3/11/2016 9:52,ford_mondeo_mk3_tdci,privat,Angebot,1,control,kombi,2003,manuell,130,mondeo,150000,5,diesel,ford,nein,3/11/2016 0:00,0,27793,4/6/2016 21:47
4/3/2016 12:51,Volkswagen_Golf_VW,privat,Angebot,4000,control,limousine,2006,manuell,80,golf,150000,7,benzin,volkswagen,,4/3/2016 0:00,0,85354,4/5/2016 11:18
3/15/2016 18:48,Chevrolet_Trans_Sport_AWD_SF_Premium,privat,Angebot,3590,control,bus,2003,automatik,188,andere,125000,3,benzin,chevrolet,nein,3/15/2016 0:00,0,83071,3/16/2016 16:46
3/8/2016 21:48,Opel_Vectra_2.2_Caravan,privat,Angebot,9900,control,kombi,2006,manuell,155,vectra,90000,1,benzin,opel,nein,3/8/2016 0:00,0,48231,3/23/2016 22:45
3/19/2016 16:49,Gepflegter_PEUGEOT_306_XN_mit_neuem_TÜV,privat,Angebot,999,test,kleinwagen,1996,manuell,60,3_reihe,150000,2,benzin,peugeot,nein,3/19/2016 0:00,0,54427,4/7/2016 9:16
4/6/2016 11:06,Mercedes_Benz_200_CDI,privat,Angebot,2200,control,kombi,2001,manuell,116,andere,150000,4,diesel,mercedes_benz,nein,4/6/2016 0:00,0,57648,4/6/2016 11:25
3/22/2016 21:53,Renault_Kangoo_Happy_Family,privat,Angebot,9500,control,bus,2012,manuell,106,,50000,2,benzin,renault,ja,3/22/2016 0:00,0,71729,3/25/2016 14:49
3/15/2016 23:55,Mercedes_Benz_CLK_Cabrio_320_CDI_7G_AMG_Grand_Edition,privat,Angebot,22495,control,cabrio,2008,automatik,224,clk,90000,10,diesel,mercedes_benz,nein,3/15/2016 0:00,0,31535,4/6/2016 0:46
4/2/2016 14:37,Mercedes_Benz_A_160,privat,Angebot,1450,test,kleinwagen,2000,manuell,102,a_klasse,150000,1,,mercedes_benz,nein,4/2/2016 0:00,0,87439,4/2/2016 14:37
3/13/2016 12:50,Vw_Polo_1_4_TÜV_3/2018_comfortline,privat,Angebot,1750,test,kleinwagen,1999,manuell,60,polo,150000,12,benzin,volkswagen,nein,3/13/2016 0:00,0,45147,3/21/2016 16:22
3/21/2016 2:01,Golf_2_Mit_Lkw_Zulassung_Post_Golf_!!_90€_Steuer_im_Jahr_!!!,privat,Angebot,499,test,,1985,,0,golf,150000,0,,volkswagen,ja,3/21/2016 0:00,0,26188,4/6/2016 0:46
3/7/2016 17:49,Mitsubishi_L200_4x4_Magnum_2._Hand_/_LKW_Zulassung_/_Klima_/_99TK,privat,Angebot,7750,test,suv,2001,manuell,99,pajero,100000,12,diesel,mitsubishi,nein,3/7/2016 0:00,0,52525,3/10/2016 21:19
3/8/2016 20:48,Nissan_Navara__Automatik__Diesel__Bj.2004_tuev._6.2017,privat,Angebot,5500,control,suv,2004,automatik,173,navara,150000,6,diesel,nissan,nein,3/8/2016 0:00,0,19053,3/10/2016 7:45
3/15/2016 17:51,Opel_Corsa_1.2_16V_scheckheftgepflegt___Klima_und_viele_Extras_!!,privat,Angebot,4300,control,,2009,,80,corsa,150000,11,benzin,opel,,3/15/2016 0:00,0,33102,3/17/2016 13:18
3/27/2016 20:37,Audi_80_B3__BJ_1989__1.6_l_Motor_75_PS,privat,Angebot,0,control,limousine,1989,manuell,75,80,100000,0,benzin,audi,,3/27/2016 0:00,0,9569,3/27/2016 20:37
3/14/2016 18:44,BMW_e46_316_limo_mit_frischen_TÜV,privat,Angebot,3600,test,limousine,2003,manuell,116,3er,150000,12,benzin,bmw,,3/14/2016 0:00,0,66740,4/6/2016 2:44
3/28/2016 14:40,Subaru_Forester_2.0D,privat,Angebot,17800,test,suv,2011,manuell,147,forester,50000,9,diesel,subaru,nein,3/28/2016 0:00,0,95234,4/6/2016 18:19
4/1/2016 17:58,BMW_530d,privat,Angebot,1600,test,limousine,2000,automatik,184,5er,150000,1,diesel,bmw,nein,4/1/2016 0:00,0,68167,4/3/2016 14:45
4/4/2016 0:54,Volkswagen_Polo_1.4_TDI_DPF_Tour_Edition_TÜV_03/2018,privat,Angebot,5500,test,kleinwagen,2007,manuell,69,polo,150000,6,diesel,volkswagen,nein,4/4/2016 0:00,0,29410,4/6/2016 9:16
3/6/2016 12:38,SCHLACHTE_VW_PASSAT__2_8_4_Motion_highline,privat,Angebot,1500,test,kombi,2002,manuell,194,passat,150000,1,benzin,volkswagen,ja,3/6/2016 0:00,0,28857,3/13/2016 3:15
3/16/2016 17:37,Verkaufe_Ford_Fiesta_1.3_Benzine_2002,privat,Angebot,600,control,limousine,2002,manuell,75,fiesta,125000,11,,ford,nein,3/16/2016 0:00,0,39576,3/21/2016 20:17
3/20/2016 15:36,Volkswagen_Touran_2.0_TDI_5_Sitze,privat,Angebot,3200,control,bus,2004,manuell,140,touran,150000,4,diesel,volkswagen,nein,3/20/2016 0:00,0,45964,3/20/2016 15:36
4/6/2016 17:36,Audi_A5_Cabrio_3.0_TDI_quattro_S_Active_Sound_Booster,privat,Angebot,22500,control,cabrio,2009,automatik,239,a5,150000,4,diesel,audi,nein,4/6/2016 0:00,0,63456,4/6/2016 17:36
4/2/2016 22:37,Merceded_Benz_W211_E500_Avantgarde_Vollausstattung_*Einzelstueck*,privat,Angebot,11000,test,limousine,2003,automatik,306,e_klasse,150000,7,benzin,mercedes_benz,nein,4/2/2016 0:00,0,40233,4/7/2016 2:46
3/10/2016 12:39,Such_Golf_5_tdi,privat,Angebot,3300,test,,2005,,0,,150000,0,,volkswagen,,3/10/2016 0:00,0,78054,3/28/2016 22:16
3/12/2016 18:06,Audi_A3_1_6L_mit_101PS_TÜV/AU_NEU_Sportauspuff_Alus__Dezent*Sport,privat,Angebot,1890,test,kleinwagen,1997,manuell,101,a3,150000,7,benzin,audi,nein,3/12/2016 0:00,0,61169,3/15/2016 3:44
3/9/2016 10:55,"Jaguar_XJ_2_7_Executive_""Biturbo""_67_TKM_!!",privat,Angebot,22000,control,limousine,2007,automatik,207,andere,70000,8,diesel,jaguar,nein,3/9/2016 0:00,0,13505,3/11/2016 3:44
3/26/2016 15:49,Volkswagen_Golf_Cabrio_1.8_aus_1._Hand_elektr._1A_Verdeck,privat,Angebot,2276,control,cabrio,1997,manuell,75,golf,150000,10,benzin,volkswagen,nein,3/26/2016 0:00,0,61352,4/6/2016 15:15
4/1/2016 21:45,Polo_9N_1_2,privat,Angebot,2600,test,kleinwagen,2002,,60,polo,125000,8,benzin,volkswagen,,4/1/2016 0:00,0,23562,4/5/2016 19:17
3/15/2016 18:58,BMW_320d___sparsamer_Verbrauch__8fach_Bereift,privat,Angebot,6500,control,limousine,2007,manuell,177,3er,150000,0,diesel,bmw,nein,3/15/2016 0:00,0,94436,3/19/2016 14:18
3/30/2016 20:54,Mercedes_Benz_Viano_2.2_CDI_kompakt_Automatik_Fun_DPF,privat,Angebot,12900,control,bus,2006,automatik,150,viano,150000,8,diesel,mercedes_benz,nein,3/30/2016 0:00,0,76863,4/5/2016 10:47
3/5/2016 18:36,Skoda_Fabia_1.2_HTP_Combi,privat,Angebot,5300,test,kombi,2008,manuell,69,fabia,80000,7,benzin,skoda,nein,3/5/2016 0:00,0,31171,3/23/2016 6:17
3/14/2016 13:54,Mazda_CX_3_SKYACTIV_G_150_SKYACTIV_Drive_AWD_Sport...,privat,Angebot,24500,test,suv,2015,automatik,150,cx_reihe,5000,12,benzin,mazda,nein,3/14/2016 0:00,0,9131,4/5/2016 15:15
3/27/2016 17:51,Wolsvagen_Buss_T5,privat,Angebot,3300,test,bus,2003,manuell,86,transporter,150000,10,diesel,volkswagen,nein,3/27/2016 0:00,0,83646,3/27/2016 17:51
3/31/2016 21:37,Mazda_CX_5_SKYACTIV_D_175_AWD_Sports_Line,privat,Angebot,28750,test,suv,2015,manuell,175,cx_reihe,20000,5,diesel,mazda,nein,3/31/2016 0:00,0,2748,4/6/2016 16:45
3/23/2016 19:49,Porsche_911__997__Carrera_S_Cabrio,privat,Angebot,75600,control,cabrio,2011,automatik,385,911,50000,2,benzin,porsche,nein,3/23/2016 0:00,0,36286,4/6/2016 7:17
3/12/2016 0:50,ALFA_ROMEO_147___1.6_TWIN_SPARK___TÜV_NEU___2.HAND___RENTERAUTO,privat,Angebot,2290,test,limousine,2001,manuell,120,147,150000,6,benzin,alfa_romeo,nein,3/11/2016 0:00,0,89075,3/14/2016 13:46
3/20/2016 9:37,Golf_2_mit_g60_bremsen,privat,Angebot,1300,control,,1990,manuell,54,,150000,0,benzin,volkswagen,,3/20/2016 0:00,0,59069,3/21/2016 11:17
3/14/2016 9:36,Verk.BMW_523i,privat,Angebot,2990,control,limousine,1998,manuell,170,5er,150000,6,,bmw,nein,3/14/2016 0:00,0,70469,4/7/2016 12:16
3/12/2016 14:43,Ford_Explorer_LPG,privat,Angebot,1000,test,suv,1998,automatik,207,andere,150000,10,lpg,ford,ja,3/12/2016 0:00,0,54343,4/6/2016 23:17
3/30/2016 2:58,Renault_Kangoo,privat,Angebot,2299,test,,2017,manuell,68,kangoo,150000,6,,renault,ja,3/30/2016 0:00,0,70374,4/2/2016 22:49
3/30/2016 21:45,Volkswagen_T5_Transporter,privat,Angebot,13900,test,bus,2009,manuell,131,transporter,125000,9,diesel,volkswagen,nein,3/30/2016 0:00,0,82008,4/5/2016 11:48
3/11/2016 0:56,VW_JETTA_SYNCRO___KAROSSE___kein_16v___G60___1_8t___Vr6,privat,Angebot,1800,test,andere,1988,manuell,0,jetta,150000,0,,volkswagen,,3/11/2016 0:00,0,3226,3/17/2016 9:16
3/28/2016 11:45,Ford_Ka_gutes_Zustand,privat,Angebot,4300,control,kleinwagen,2010,manuell,69,ka,125000,10,benzin,ford,nein,3/28/2016 0:00,0,32429,4/6/2016 13:46
3/10/2016 12:53,Audi_80_Avant_B4_116PS_TÜV_6/16,privat,Angebot,700,test,kombi,1995,manuell,116,80,150000,3,benzin,audi,,3/10/2016 0:00,0,36205,3/17/2016 19:17
3/19/2016 8:41,BMW_520d_Touring_Aut._____Navi__AHK__Soft_Close_.._,privat,Angebot,15900,test,kombi,2009,automatik,177,5er,125000,5,diesel,bmw,nein,3/19/2016 0:00,0,72379,4/6/2016 5:16
3/10/2016 11:55,VW_Transporter_Fahrzeugregal,privat,Angebot,300,test,,2005,,0,transporter,5000,0,,volkswagen,,3/10/2016 0:00,0,46539,4/7/2016 4:46
3/8/2016 15:59,A3_2.0_Sportback_Navi,privat,Angebot,4100,test,kleinwagen,2007,,0,a3,150000,6,diesel,audi,,3/8/2016 0:00,0,51065,3/8/2016 15:59
3/7/2016 10:49,Smart_smart_fortwo_coupe_pulse_micro_hybrid_drive,privat,Angebot,4495,test,kleinwagen,2011,automatik,71,fortwo,90000,11,benzin,smart,nein,3/7/2016 0:00,0,42499,4/6/2016 23:17
3/26/2016 0:56,Mustang_Cabrio_sucht_neuen_Reiter,privat,Angebot,17900,test,cabrio,2009,automatik,205,mustang,5000,10,benzin,ford,nein,3/26/2016 0:00,0,20144,4/5/2016 18:45
3/17/2016 22:50,Audi_A6_2.0_TDI_2xS_Line/Exterieur/PANO/LUFT/20ZOLL,privat,Angebot,33900,test,kombi,2012,automatik,177,a6,60000,12,diesel,audi,nein,3/17/2016 0:00,0,72764,4/5/2016 16:44
3/14/2016 0:47,Seat_Leon_1.4_TSI_Reference_m._Sitzheizung__selten_,privat,Angebot,7950,control,limousine,2009,manuell,125,leon,90000,9,benzin,seat,nein,3/13/2016 0:00,0,93426,4/3/2016 2:45
3/19/2016 14:54,Opel_Astra_G__1_6_16_V__zu_Verkaufen_im_guten_gebraucht_zustand.,privat,Angebot,1877,test,limousine,2002,manuell,101,astra,150000,8,benzin,opel,nein,3/19/2016 0:00,0,18106,3/20/2016 16:50
3/30/2016 19:49,Kia_Picanto_1.1_EX,privat,Angebot,1250,test,kleinwagen,2005,manuell,0,,150000,7,benzin,kia,ja,3/30/2016 0:00,0,85757,4/7/2016 11:45
3/11/2016 0:25,Peugeot_206_super_technischen_und_optischen_Zustand_neuteile,privat,Angebot,1699,control,kleinwagen,2001,manuell,75,2_reihe,125000,4,benzin,peugeot,nein,3/10/2016 0:00,0,56355,3/30/2016 22:15
3/12/2016 15:32,Ford_Focus_Turnier_2.0_TDCi_DPF__Fest_Preis!,privat,Angebot,2500,control,kombi,2006,manuell,136,focus,150000,5,diesel,ford,nein,3/10/2016 0:00,0,55131,3/12/2016 16:10
4/3/2016 9:51,Sehr_gepflegter_Micra_zu_verkaufen_!!!!,privat,Angebot,850,control,kleinwagen,2000,manuell,54,micra,150000,4,benzin,nissan,,4/3/2016 0:00,0,16761,4/7/2016 10:45
3/28/2016 14:25,CLS_350_CDI_7G_TRONIC_Edition_DESIGNO_VOLL,privat,Angebot,20000,test,limousine,2011,automatik,265,c_klasse,50000,11,diesel,mercedes_benz,nein,3/28/2016 0:00,0,60311,3/28/2016 15:07
3/17/2016 0:27,BMW_325i_E30_4Tuer._MTechnik_2,privat,Angebot,8500,test,limousine,1988,manuell,171,3er,150000,12,benzin,bmw,,3/16/2016 0:00,0,63069,3/20/2016 21:45
3/14/2016 11:57,Gepflegte_Mercedes_A_klasse__TÜV_2017__wenig_Kilometer,privat,Angebot,2999,test,kleinwagen,2002,manuell,82,a_klasse,90000,1,benzin,mercedes_benz,nein,3/14/2016 0:00,0,12355,4/5/2016 11:50
4/2/2016 22:48,Mercedes_Benz_230_CE__2.Hand__SD__Lederausstattung__Automatik,privat,Angebot,4990,test,coupe,1983,automatik,136,andere,150000,12,benzin,mercedes_benz,nein,4/2/2016 0:00,0,46539,4/6/2016 23:46
3/14/2016 18:47,Chrysler_Grand_Voyager,privat,Angebot,750,test,bus,1998,automatik,150,voyager,150000,3,lpg,chrysler,ja,3/14/2016 0:00,0,6868,3/22/2016 14:17
3/8/2016 13:55,Mitsubishi_Lancer_Kombi_gli,privat,Angebot,950,control,kombi,1995,manuell,113,lancer,150000,8,benzin,mitsubishi,nein,3/8/2016 0:00,0,52525,3/27/2016 20:47
3/8/2016 15:59,Opel_omega_2.2_dti,privat,Angebot,650,test,kombi,2003,manuell,120,,150000,1,diesel,opel,ja,3/8/2016 0:00,0,31135,3/17/2016 16:18
3/21/2016 20:49,Opel_Vectra_1.8,privat,Angebot,600,test,limousine,1999,automatik,116,vectra,150000,3,benzin,opel,nein,3/21/2016 0:00,0,65479,3/23/2016 17:32
3/5/2016 17:47,Kia_pro_Ceed_1.4_CVVT_Edition_7,privat,Angebot,8250,test,limousine,2013,manuell,90,ceed,60000,4,benzin,kia,nein,3/5/2016 0:00,0,48429,3/17/2016 0:44
4/3/2016 4:02,Seat_Cordoba_Vario_1.6i_SXE,privat,Angebot,1199,test,kombi,1999,manuell,75,cordoba,150000,11,benzin,seat,nein,4/3/2016 0:00,0,4720,4/7/2016 10:16
3/8/2016 19:43,Schicker_Auris_177_PS,privat,Angebot,8249,test,,2016,manuell,177,auris,150000,1,diesel,toyota,,3/8/2016 0:00,0,49413,3/27/2016 9:46
3/8/2016 15:47,Mercedes_Benz_190_E,privat,Angebot,1500,test,limousine,1983,automatik,122,andere,150000,6,benzin,mercedes_benz,ja,3/8/2016 0:00,0,47445,4/6/2016 11:45
3/24/2016 22:38,Opel_Zafira_Tourer_1.4_Turbo_ecoFLEX_Start/Stop_E..._,privat,Angebot,15390,control,bus,2011,manuell,140,andere,40000,11,benzin,opel,nein,3/24/2016 0:00,0,54636,4/5/2016 21:48
3/10/2016 14:47,Muss_dringend_weg_Alfa_147_1_6_ts_Eco_105_tkm,privat,Angebot,1399,test,kleinwagen,2001,manuell,105,147,125000,2,benzin,alfa_romeo,nein,3/10/2016 0:00,0,7546,3/11/2016 14:48
3/23/2016 17:30,Bmw_735_Vollauslastung_TÜV_17_nur_Tausch,privat,Angebot,2,test,limousine,2002,automatik,272,7er,5000,9,benzin,bmw,,3/23/2016 0:00,0,65183,3/24/2016 21:28
3/10/2016 14:46,Opel_Kadett_E_Coupe,privat,Angebot,899,test,coupe,1991,manuell,60,kadett,125000,6,benzin,opel,nein,3/10/2016 0:00,0,64347,4/7/2016 12:17
3/20/2016 17:36,Seat_Toledo_Magnus,privat,Angebot,1200,test,limousine,1998,manuell,101,toledo,125000,6,benzin,seat,,3/20/2016 0:00,0,13599,4/1/2016 2:47
3/21/2016 20:49,Audi_A6_2.4_Limo,privat,Angebot,2250,control,limousine,1999,automatik,160,a6,5000,10,benzin,audi,nein,3/21/2016 0:00,0,31135,3/21/2016 20:49
3/21/2016 14:48,Top_Golf_4_mit_20_Monaten_Tuev,privat,Angebot,0,control,,2017,manuell,750,,150000,8,benzin,smart,nein,3/21/2016 0:00,0,49356,3/24/2016 3:44
3/9/2016 18:37,Honda_Civic_1.6_Automatik_mit_Prins_LPG_Autogas_Bj_2002,privat,Angebot,2500,test,andere,2002,automatik,110,civic,150000,10,lpg,honda,,3/9/2016 0:00,0,39128,3/11/2016 14:45
3/30/2016 22:38,BMW_320i,privat,Angebot,3150,control,coupe,1996,manuell,150,3er,150000,5,benzin,bmw,nein,3/30/2016 0:00,0,12487,4/5/2016 13:15
3/26/2016 10:53,Bmw_e36_325i_Cabrio_mit_Motorschaden,privat,Angebot,1000,test,cabrio,1994,,192,,150000,0,,bmw,ja,3/26/2016 0:00,0,59519,3/26/2016 10:53
3/16/2016 15:50,Volkswagen_Golf_V__TÜV_05/2017___grau_Metallic,privat,Angebot,3150,test,limousine,2004,manuell,75,golf,150000,6,benzin,volkswagen,nein,3/16/2016 0:00,0,44536,3/17/2016 13:47
3/24/2016 20:38,Ford_Fiesta_Style,privat,Angebot,3950,test,kleinwagen,2007,manuell,80,fiesta,125000,10,benzin,ford,nein,3/24/2016 0:00,0,96328,4/5/2016 13:15
3/26/2016 21:38,Smart_ForFour,privat,Angebot,4550,control,kleinwagen,2007,manuell,95,forfour,150000,7,benzin,smart,nein,3/26/2016 0:00,0,88637,4/6/2016 12:17
3/15/2016 20:56,Opel_Corsa_1.0_12V,privat,Angebot,1100,test,kleinwagen,2002,manuell,58,corsa,150000,3,benzin,opel,nein,3/15/2016 0:00,0,53489,3/16/2016 19:17
3/30/2016 23:59,T4_Doka_Lkw_Zulassung_Transporter_6_Sitze,privat,Angebot,3850,control,bus,1994,manuell,78,transporter,150000,10,diesel,volkswagen,nein,3/30/2016 0:00,0,19258,4/6/2016 1:16
4/2/2016 17:50,Daihatsu_Sirion,privat,Angebot,3500,control,kleinwagen,2008,manuell,91,sirion,70000,3,benzin,daihatsu,,4/2/2016 0:00,0,33699,4/6/2016 17:17
4/4/2016 18:38,Opel_Corsa_C_Sport_1_2Ltr._16V,privat,Angebot,2100,test,kleinwagen,2002,manuell,75,corsa,150000,12,benzin,opel,ja,4/4/2016 0:00,0,45739,4/4/2016 18:38
3/21/2016 17:51,ZAFIRA_1_9_CDTI_NAVI,privat,Angebot,2600,control,kombi,2005,,0,zafira,150000,0,diesel,opel,,3/21/2016 0:00,0,30169,3/21/2016 17:51
3/22/2016 20:47,Hyundai_Atos,privat,Angebot,200,control,,2005,manuell,0,andere,150000,0,benzin,hyundai,ja,3/22/2016 0:00,0,66953,3/28/2016 12:16
3/29/2016 17:41,Porsche_Cayenne_S_Tiptronic_S,privat,Angebot,11400,control,suv,2006,automatik,340,cayenne,150000,7,benzin,porsche,nein,3/29/2016 0:00,0,21423,4/6/2016 3:16
3/26/2016 19:37,Renault_megane_1_4l_16v_8_Fach_bereift_in_topp_Zustand,privat,Angebot,1499,control,,2017,manuell,95,megane,150000,9,benzin,renault,,3/26/2016 0:00,0,91734,4/6/2016 9:15
3/25/2016 17:37,Mercedes__Benz_C_240_T_Esprit,privat,Angebot,1200,test,kombi,1998,automatik,170,c_klasse,150000,8,benzin,mercedes_benz,nein,3/25/2016 0:00,0,53639,4/7/2016 9:44
3/27/2016 22:49,Mini_Cooper_Cabrio,privat,Angebot,7500,test,cabrio,2005,manuell,115,cooper,125000,2,benzin,mini,nein,3/27/2016 0:00,0,67112,4/5/2016 22:46
3/16/2016 20:58,Mercedes_Benz_250TD,privat,Angebot,1699,control,kombi,1994,manuell,115,,150000,7,diesel,mercedes_benz,,3/16/2016 0:00,0,26419,3/22/2016 2:46
3/27/2016 7:03,Passat_3bg,privat,Angebot,2300,control,kombi,2001,manuell,115,passat,150000,2,benzin,volkswagen,nein,3/27/2016 0:00,0,4349,3/27/2016 10:44
4/7/2016 12:06,SUCHE_DRINGEND_KLEINWAGEN_MIT_TÜV!_BIETE_QUAD!_TOP!_TEILZAHLUNG!,privat,Angebot,2499,test,,2000,,0,,150000,0,,sonstige_autos,,4/7/2016 0:00,0,56154,4/7/2016 12:06
3/15/2016 16:49,Volkswagen_T5_Transporter,privat,Angebot,17307,control,bus,2013,manuell,102,transporter,80000,3,diesel,volkswagen,ja,3/15/2016 0:00,0,83646,4/6/2016 12:17
4/2/2016 16:30,Ford_Focus_Turnier/KLIMA/AHK/EFH/ZV/2HAND/EURO4/8fach,privat,Angebot,2790,control,kombi,2003,manuell,101,focus,125000,3,benzin,ford,nein,4/2/2016 0:00,0,35630,4/5/2016 22:18
3/10/2016 9:53,Golf_2.0_TDI_DPF_4Motion,privat,Angebot,3200,test,limousine,2007,,0,golf,150000,11,diesel,volkswagen,nein,3/10/2016 0:00,0,58453,3/10/2016 9:53
4/1/2016 15:53,Chevrolet_Matiz_1.0l_49KW_67PS_Kleinwagen,privat,Angebot,1500,test,,2016,manuell,67,matiz,125000,10,,chevrolet,,4/1/2016 0:00,0,4158,4/7/2016 13:50
3/13/2016 6:36,Volkswagen_Polo_1.2_9N,privat,Angebot,2450,test,kleinwagen,2003,manuell,54,polo,150000,9,benzin,volkswagen,nein,3/13/2016 0:00,0,49424,3/31/2016 19:45
3/12/2016 17:51,Opel_Insignia_2.0_CDTI,privat,Angebot,9300,test,limousine,2009,manuell,160,insignia,150000,5,diesel,opel,nein,3/12/2016 0:00,0,38176,3/30/2016 18:47
4/4/2016 9:57,Mercedes_Benz_300_SE_Gepflegte_S_Klasse_zum_Aufbau,privat,Angebot,2900,control,limousine,1992,automatik,231,andere,150000,3,benzin,mercedes_benz,nein,4/4/2016 0:00,0,90449,4/6/2016 11:45
3/20/2016 19:37,Volkswagen_Golf_Variant_1.2_TSI_BlueMotion_Technology,privat,Angebot,18500,test,kombi,2014,manuell,105,golf,30000,2,benzin,volkswagen,nein,3/20/2016 0:00,0,38112,4/7/2016 3:17
3/23/2016 19:00,Hyundai_Getz_1.1,privat,Angebot,1650,test,kleinwagen,2007,manuell,67,getz,150000,9,benzin,hyundai,nein,3/23/2016 0:00,0,72458,3/23/2016 19:42
3/11/2016 18:55,Volkswagen_Polo,privat,Angebot,1950,test,kleinwagen,1999,manuell,60,polo,30000,3,benzin,volkswagen,nein,3/11/2016 0:00,0,71546,3/12/2016 9:17
3/29/2016 12:53,Tuev_neu_SEAT_TOLEDO,privat,Angebot,2200,test,,2018,manuell,0,,20000,3,benzin,seat,nein,3/29/2016 0:00,0,67307,3/29/2016 12:53
3/28/2016 10:42,Audi_A6_4B_1.9_TDI_Avant_6_Gang,privat,Angebot,4500,control,kombi,2001,manuell,131,a6,150000,12,diesel,audi,ja,3/28/2016 0:00,0,99095,4/6/2016 11:47
3/29/2016 12:41,Smart_smart_&_passion,privat,Angebot,1900,test,cabrio,2000,automatik,54,fortwo,50000,3,benzin,smart,nein,3/29/2016 0:00,0,70806,3/29/2016 12:41
3/8/2016 20:38,Renault_Twingo_1.2,privat,Angebot,1200,control,kleinwagen,2003,manuell,58,twingo,125000,2,benzin,renault,nein,3/8/2016 0:00,0,73614,4/5/2016 18:44
3/23/2016 22:36,BMW_320d_DPF_Touring_Navi_*Turbolader_defekt*,privat,Angebot,6100,test,kombi,2007,manuell,163,3er,150000,8,diesel,bmw,ja,3/23/2016 0:00,0,86159,3/29/2016 21:16
3/20/2016 14:53,Opel_Astra_1.7_DTI_allwetterreifen_org165tkm_TÜV_neu,privat,Angebot,1799,test,kombi,2000,manuell,75,astra,150000,9,diesel,opel,nein,3/20/2016 0:00,0,41366,4/6/2016 18:45
3/10/2016 21:50,Verkaufe_familieen_auto,privat,Angebot,1700,control,kombi,2000,manuell,101,vectra,150000,0,benzin,opel,,3/10/2016 0:00,0,38723,3/14/2016 5:45
3/5/2016 21:54,Skoda_Octavia_2.0_TDI_Elegance_STH_ACC_AHK_NAVI_1.Hand,privat,Angebot,25000,test,kombi,2013,manuell,150,octavia,50000,12,diesel,skoda,nein,3/5/2016 0:00,0,85049,3/17/2016 17:17
3/30/2016 17:51,Audi_A1_1.2_TFSI_Attraction,privat,Angebot,15000,control,kleinwagen,2013,manuell,86,a1,50000,12,benzin,audi,nein,3/30/2016 0:00,0,83703,4/7/2016 8:45
3/31/2016 18:54,BMW_316i_Touring_e46,privat,Angebot,3500,control,kombi,2002,manuell,116,3er,150000,7,benzin,bmw,nein,3/31/2016 0:00,0,74706,3/31/2016 18:54
3/12/2016 21:57,Seat_Altea_2.0_TDI_Stylance,privat,Angebot,3850,test,bus,2005,manuell,140,altea,150000,2,diesel,seat,nein,3/12/2016 0:00,0,67166,3/23/2016 16:49
3/12/2016 11:50,Volkswagen_Golf,privat,Angebot,2999,test,limousine,2002,manuell,101,golf,150000,6,diesel,volkswagen,nein,3/12/2016 0:00,0,32756,3/13/2016 3:15
3/9/2016 13:49,Verkaufe_Volvo_v40_TÜV_bis_Juni_2017,privat,Angebot,575,control,,2017,manuell,140,v40,150000,6,,volvo,,3/9/2016 0:00,0,41469,3/28/2016 5:15
4/4/2016 22:42,Mazda_MX_5_SKYACTIV_G_160_i_ELOOP_Sports_Line,privat,Angebot,27000,test,cabrio,2016,manuell,160,mx_reihe,5000,2,benzin,mazda,nein,4/4/2016 0:00,0,29471,4/7/2016 1:16
3/7/2016 14:45,Mercedes_Benz__Vito_/_VKlasse_220_CDI,privat,Angebot,3100,control,bus,2002,automatik,122,v_klasse,150000,7,diesel,mercedes_benz,nein,3/7/2016 0:00,0,41836,3/8/2016 5:16
3/31/2016 15:52,BMW_525d_Touring_Aut._Vollleder_Panoramadach,privat,Angebot,12999,control,kombi,2007,automatik,197,5er,150000,1,diesel,bmw,nein,3/31/2016 0:00,0,14109,4/6/2016 8:46
3/10/2016 23:58,BMW_320d_xDrive_Luxury_Line,privat,Angebot,27950,test,limousine,2013,manuell,184,3er,60000,8,diesel,bmw,nein,3/10/2016 0:00,0,4129,4/6/2016 3:16
